split_idx,n_splits,n_test,accuracy,f1_macro,mean_regret,zero_regret_rate,within_1pp_rate,within_5pp_rate,target_scenario,feature_set,variant,shuffle_id
44,5,21,0.5714285714285714,0.43529411764705883,0.0062296064090420055,0.5714285714285714,0.7619047619047619,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,3.0
45,5,21,0.5714285714285714,0.42105263157894735,0.030305633771949732,0.5714285714285714,0.6190476190476191,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,3.0
46,5,22,0.45454545454545453,0.4166666666666667,0.01865063325751903,0.45454545454545453,0.6363636363636364,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,3.0
47,5,22,0.5909090909090909,0.4456140350877193,0.008757244268151223,0.5909090909090909,0.7727272727272727,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,3.0
48,5,21,0.7142857142857143,0.7352941176470589,0.013618834495700586,0.7142857142857143,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,3.0
49,5,21,0.5714285714285714,0.40740740740740744,0.010214161118251899,0.6190476190476191,0.8571428571428571,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,3.0
50,5,21,0.47619047619047616,0.3703703703703704,0.011313871654160222,0.47619047619047616,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,3.0
1,5,22,0.5,0.47543859649122805,0.0071145285687962585,0.5454545454545454,0.7727272727272727,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
2,5,22,0.45454545454545453,0.3508771929824561,0.02685060238118577,0.45454545454545453,0.5909090909090909,0.7727272727272727,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
3,5,21,0.5238095238095238,0.39571150097465885,0.012183666786792492,0.5714285714285714,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
4,5,21,0.7619047619047619,0.6925925925925925,0.012246100801661771,0.7619047619047619,0.8571428571428571,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
5,5,21,0.5238095238095238,0.38655462184873945,0.03326784045319656,0.5238095238095238,0.7142857142857143,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
6,5,22,0.5909090909090909,0.5803751803751803,0.009792699057308042,0.6818181818181818,0.8181818181818182,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
7,5,22,0.4090909090909091,0.30701754385964913,0.02911422306836978,0.4090909090909091,0.45454545454545453,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
8,5,21,0.7142857142857143,0.5079365079365079,0.0027989855151326006,0.7142857142857143,0.9523809523809523,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
9,5,21,0.6666666666666666,0.48188405797101447,0.0071269277135310805,0.6666666666666666,0.8571428571428571,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
10,5,21,0.3333333333333333,0.3277777777777778,0.021888177511510874,0.3333333333333333,0.6190476190476191,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
11,5,22,0.5454545454545454,0.4038095238095238,0.034266392860296604,0.5454545454545454,0.6363636363636364,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
12,5,22,0.5454545454545454,0.39730639730639733,0.0060499817360278214,0.5454545454545454,0.8636363636363636,0.9545454545454546,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
13,5,21,0.6190476190476191,0.587121212121212,0.0079416705247391,0.6666666666666666,0.8095238095238095,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
14,5,21,0.47619047619047616,0.33868092691622104,0.01979112979350879,0.5238095238095238,0.7142857142857143,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
15,5,21,0.6190476190476191,0.4686274509803921,0.00902185317855829,0.6190476190476191,0.8095238095238095,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
16,5,22,0.45454545454545453,0.3386243386243386,0.017500490330141994,0.45454545454545453,0.6818181818181818,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
17,5,22,0.5909090909090909,0.4360902255639097,0.025077352183475607,0.6363636363636364,0.7272727272727273,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
18,5,21,0.5714285714285714,0.4305555555555555,0.015149877808252927,0.6190476190476191,0.8095238095238095,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
19,5,21,0.5238095238095238,0.37543859649122807,0.010263922425865444,0.5238095238095238,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
20,5,21,0.6666666666666666,0.5920192638458892,0.007159694448685646,0.6666666666666666,0.7619047619047619,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
21,5,22,0.5,0.44069264069264075,0.016676592524835176,0.5454545454545454,0.7727272727272727,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
22,5,22,0.6818181818181818,0.5016835016835017,0.019290322486170255,0.6818181818181818,0.7727272727272727,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
23,5,21,0.6190476190476191,0.42777777777777776,0.005839472030366103,0.6190476190476191,0.8095238095238095,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
24,5,21,0.5714285714285714,0.4222222222222222,0.009790498599366522,0.6190476190476191,0.7619047619047619,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
25,5,21,0.42857142857142855,0.38816738816738816,0.017924817935114905,0.42857142857142855,0.6666666666666666,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
26,5,22,0.4090909090909091,0.3148148148148148,0.015108382432372464,0.45454545454545453,0.6818181818181818,0.9545454545454546,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
27,5,22,0.5909090909090909,0.4343434343434343,0.017034892572277926,0.5909090909090909,0.7272727272727273,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
28,5,21,0.6190476190476191,0.4518518518518519,0.022075704392855555,0.6666666666666666,0.7619047619047619,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
29,5,21,0.5714285714285714,0.4185185185185185,0.008985024789580713,0.5714285714285714,0.7619047619047619,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
30,5,21,0.5714285714285714,0.4222222222222222,0.008888444809191947,0.5714285714285714,0.9047619047619048,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
31,5,22,0.45454545454545453,0.4156346749226006,0.021462499209941845,0.5454545454545454,0.6363636363636364,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
32,5,22,0.7272727272727273,0.5346700083542189,0.003299686514444097,0.7272727272727273,0.8636363636363636,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
33,5,21,0.6190476190476191,0.5528035775713794,0.009475358180346626,0.6190476190476191,0.7142857142857143,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
34,5,21,0.47619047619047616,0.3508771929824561,0.03252094971885958,0.47619047619047616,0.6666666666666666,0.7619047619047619,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
35,5,21,0.5238095238095238,0.48340548340548334,0.03512570563459933,0.5238095238095238,0.8571428571428571,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
36,5,22,0.5909090909090909,0.4343434343434343,0.009431345584483754,0.6363636363636364,0.8181818181818182,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
37,5,22,0.7272727272727273,0.5473684210526316,0.004727352676778305,0.7272727272727273,0.8636363636363636,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
38,5,21,0.47619047619047616,0.3606237816764133,0.02380352436012627,0.5238095238095238,0.6190476190476191,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
39,5,21,0.5238095238095238,0.39766081871345027,0.009604583774123246,0.5238095238095238,0.7142857142857143,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
40,5,21,0.6190476190476191,0.45555555555555555,0.027695872114205333,0.6190476190476191,0.7142857142857143,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
41,5,22,0.4090909090909091,0.3181818181818182,0.028081585918810336,0.45454545454545453,0.6818181818181818,0.7727272727272727,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
42,5,22,0.5909090909090909,0.5277777777777778,0.01574236254728354,0.5909090909090909,0.7727272727272727,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
43,5,21,0.6666666666666666,0.6011695906432748,0.012994462966317169,0.7142857142857143,0.8095238095238095,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
44,5,21,0.6190476190476191,0.45751633986928103,0.006194218977681412,0.6190476190476191,0.7619047619047619,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
45,5,21,0.5714285714285714,0.41830065359477125,0.03129297495816203,0.5714285714285714,0.6190476190476191,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
46,5,22,0.45454545454545453,0.41687552213868,0.01770084976878045,0.45454545454545453,0.6363636363636364,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
47,5,22,0.5454545454545454,0.41052631578947363,0.013396089073717986,0.5909090909090909,0.7272727272727273,0.9545454545454546,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
48,5,21,0.7619047619047619,0.7715399610136452,0.012253169391346696,0.7619047619047619,0.8095238095238095,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
49,5,21,0.5714285714285714,0.4087719298245614,0.010013705735915939,0.6190476190476191,0.8571428571428571,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
50,5,21,0.47619047619047616,0.3703703703703704,0.013841964891406164,0.47619047619047616,0.7142857142857143,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,4.0
1,5,22,0.45454545454545453,0.4259259259259259,0.008713405033982881,0.5,0.7272727272727273,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
2,5,22,0.5,0.37543859649122807,0.021530367339229913,0.5,0.6363636363636364,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
3,5,21,0.47619047619047616,0.3606237816764133,0.012297422110973903,0.5238095238095238,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
4,5,21,0.6666666666666666,0.6222222222222221,0.026614039455230748,0.6666666666666666,0.8095238095238095,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
5,5,21,0.5238095238095238,0.396078431372549,0.01773532047930613,0.5238095238095238,0.7142857142857143,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
6,5,22,0.5454545454545454,0.5362318840579711,0.023065426330035322,0.6363636363636364,0.7727272727272727,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
7,5,22,0.4090909090909091,0.30701754385964913,0.029723721872814426,0.4090909090909091,0.45454545454545453,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
8,5,21,0.7142857142857143,0.5080213903743316,0.0030874591135271945,0.7142857142857143,0.9523809523809523,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
9,5,21,0.6666666666666666,0.4985507246376812,0.008215884453394556,0.6666666666666666,0.8095238095238095,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
10,5,21,0.38095238095238093,0.36103330220977276,0.021991743169149654,0.38095238095238093,0.6666666666666666,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
11,5,22,0.5,0.38067632850241545,0.03649621160105185,0.5,0.5454545454545454,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
12,5,22,0.5454545454545454,0.3992869875222816,0.005526713011281492,0.5454545454545454,0.8636363636363636,0.9545454545454546,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
13,5,21,0.5714285714285714,0.41052631578947363,0.02252995012541244,0.6190476190476191,0.7619047619047619,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
14,5,21,0.5238095238095238,0.37566137566137564,0.0128588330652937,0.5714285714285714,0.7619047619047619,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
15,5,21,0.6190476190476191,0.4686274509803921,0.00902185317855829,0.6190476190476191,0.8095238095238095,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
16,5,22,0.45454545454545453,0.3386243386243386,0.017500490330141994,0.45454545454545453,0.6818181818181818,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
17,5,22,0.5454545454545454,0.41228070175438597,0.02510217189356048,0.5909090909090909,0.7272727272727273,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
18,5,21,0.5714285714285714,0.4096618357487922,0.013235260409157372,0.6190476190476191,0.8571428571428571,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
19,5,21,0.6190476190476191,0.4444444444444444,0.007173593496497652,0.6190476190476191,0.8095238095238095,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
20,5,21,0.5714285714285714,0.43529411764705883,0.018064087169480297,0.5714285714285714,0.7142857142857143,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
21,5,22,0.5454545454545454,0.46997929606625255,0.014197253681859957,0.5909090909090909,0.8181818181818182,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
22,5,22,0.5909090909090909,0.42796248934356357,0.01954969593960326,0.5909090909090909,0.6363636363636364,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
23,5,21,0.5238095238095238,0.3790849673202614,0.020272164822461573,0.5238095238095238,0.7142857142857143,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
24,5,21,0.5238095238095238,0.38655462184873945,0.025835794766613907,0.5714285714285714,0.7142857142857143,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
25,5,21,0.3333333333333333,0.3235042735042735,0.022418053892481363,0.3333333333333333,0.6190476190476191,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
26,5,22,0.36363636363636365,0.2698412698412698,0.03028757656720582,0.4090909090909091,0.6818181818181818,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
27,5,22,0.5909090909090909,0.4343434343434343,0.017034892572277926,0.5909090909090909,0.7272727272727273,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
28,5,21,0.5714285714285714,0.4087719298245614,0.022619325134817448,0.6190476190476191,0.7142857142857143,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
29,5,21,0.5714285714285714,0.4185185185185185,0.008985024789580713,0.5714285714285714,0.7619047619047619,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
30,5,21,0.5714285714285714,0.4222222222222222,0.008888444809191947,0.5714285714285714,0.9047619047619048,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
31,5,22,0.4090909090909091,0.375,0.01756620719785288,0.5,0.6363636363636364,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
32,5,22,0.7727272727272727,0.5664160401002506,0.003932936371684939,0.7727272727272727,0.8636363636363636,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
33,5,21,0.47619047619047616,0.336231884057971,0.009313452837739418,0.47619047619047616,0.7142857142857143,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
34,5,21,0.5238095238095238,0.5140056022408963,0.022046483107013754,0.5238095238095238,0.7142857142857143,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
35,5,21,0.5238095238095238,0.4761904761904761,0.03673968455950262,0.5238095238095238,0.8095238095238095,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
36,5,22,0.6363636363636364,0.5771929824561404,0.0060871792053896374,0.6818181818181818,0.9090909090909091,0.9545454545454546,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
37,5,22,0.6818181818181818,0.5132275132275131,0.0060260539754796,0.6818181818181818,0.8181818181818182,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
38,5,21,0.47619047619047616,0.3606237816764133,0.023939089377500118,0.5238095238095238,0.6190476190476191,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
39,5,21,0.47619047619047616,0.3586744639376218,0.009950176298782306,0.47619047619047616,0.7142857142857143,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
40,5,21,0.5714285714285714,0.43079922027290446,0.03236071090271911,0.5714285714285714,0.7142857142857143,0.7619047619047619,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
41,5,22,0.36363636363636365,0.2838468720821662,0.02809469780692223,0.4090909090909091,0.6818181818181818,0.7727272727272727,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
42,5,22,0.6363636363636364,0.6232247284878863,0.014116738445647758,0.6363636363636364,0.8181818181818182,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
43,5,21,0.6190476190476191,0.4444444444444444,0.008445710274785963,0.6666666666666666,0.7619047619047619,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
44,5,21,0.5714285714285714,0.42105263157894735,0.0077453500912764576,0.5714285714285714,0.7619047619047619,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
45,5,21,0.6190476190476191,0.4561403508771929,0.03028247969911762,0.6190476190476191,0.6666666666666666,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
46,5,22,0.45454545454545453,0.4115067079463364,0.015431250305562895,0.45454545454545453,0.6818181818181818,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
47,5,22,0.5909090909090909,0.4333333333333333,0.008657708767155858,0.6363636363636364,0.7727272727272727,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
48,5,21,0.7142857142857143,0.7345029239766082,0.012608147746325052,0.7142857142857143,0.8095238095238095,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
49,5,21,0.5714285714285714,0.4087719298245614,0.010013705735915939,0.6190476190476191,0.8571428571428571,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
50,5,21,0.47619047619047616,0.3703703703703704,0.011313871654160222,0.47619047619047616,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,5.0
1,5,22,0.4090909090909091,0.4024955436720143,0.008455216037653467,0.45454545454545453,0.7272727272727273,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
2,5,22,0.4090909090909091,0.3235867446393762,0.02289450755421928,0.4090909090909091,0.5,0.7727272727272727,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
3,5,21,0.5238095238095238,0.39571150097465885,0.012183666786792492,0.5714285714285714,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
4,5,21,0.7142857142857143,0.6322981366459627,0.009285812960401254,0.7142857142857143,0.8095238095238095,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
5,5,21,0.6190476190476191,0.4561403508771929,0.016936830000234885,0.6190476190476191,0.7619047619047619,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
6,5,22,0.5909090909090909,0.5803751803751803,0.009792699057308042,0.6818181818181818,0.8181818181818182,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
7,5,22,0.36363636363636365,0.2736842105263158,0.030412924367071072,0.36363636363636365,0.4090909090909091,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
8,5,21,0.7142857142857143,0.5079365079365079,0.0027989855151326006,0.7142857142857143,0.9523809523809523,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
9,5,21,0.6190476190476191,0.4456140350877193,0.014942202421006365,0.6190476190476191,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
10,5,21,0.3333333333333333,0.318922305764411,0.02288318878542748,0.3333333333333333,0.6190476190476191,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
11,5,22,0.5454545454545454,0.4038095238095238,0.034266392860296604,0.5454545454545454,0.6363636363636364,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
12,5,22,0.6363636363636364,0.4761904761904761,0.00483562283987908,0.6363636363636364,0.9090909090909091,0.9545454545454546,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
13,5,21,0.6666666666666666,0.6207729468599034,0.007050224908461274,0.7142857142857143,0.8571428571428571,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
14,5,21,0.5714285714285714,0.5290448343079922,0.018418718271171457,0.6190476190476191,0.7619047619047619,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
15,5,21,0.5714285714285714,0.43274853801169594,0.010276081645901517,0.5714285714285714,0.7619047619047619,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
16,5,22,0.5,0.4619883040935672,0.017878480321204707,0.5,0.6818181818181818,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
17,5,22,0.5909090909090909,0.4360902255639097,0.025077352183475607,0.6363636363636364,0.7272727272727273,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
18,5,21,0.47619047619047616,0.3682539682539683,0.017617158352635415,0.5238095238095238,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
19,5,21,0.5238095238095238,0.3689839572192513,0.010996948810847266,0.5238095238095238,0.7142857142857143,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
20,5,21,0.6666666666666666,0.5925925925925926,0.008355847207302335,0.6666666666666666,0.7619047619047619,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
21,5,22,0.5,0.44069264069264075,0.015048179042852428,0.5454545454545454,0.7727272727272727,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
22,5,22,0.7272727272727273,0.6465608465608464,0.009267887076699998,0.7272727272727273,0.7727272727272727,0.9545454545454546,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
23,5,21,0.6666666666666666,0.48106060606060613,0.005441185916272374,0.6666666666666666,0.8095238095238095,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
24,5,21,0.5714285714285714,0.4222222222222222,0.009790498599366522,0.6190476190476191,0.7619047619047619,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
25,5,21,0.42857142857142855,0.38816738816738816,0.017924817935114905,0.42857142857142855,0.6666666666666666,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
26,5,22,0.36363636363636365,0.2884990253411306,0.031463805661887376,0.4090909090909091,0.5909090909090909,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
27,5,22,0.5909090909090909,0.43274853801169594,0.014683991202800183,0.5909090909090909,0.6818181818181818,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
28,5,21,0.6190476190476191,0.43915343915343913,0.021163850289512096,0.6666666666666666,0.7619047619047619,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
29,5,21,0.5714285714285714,0.4185185185185185,0.008985024789580713,0.5714285714285714,0.7619047619047619,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
30,5,21,0.5714285714285714,0.4222222222222222,0.008888444809191947,0.5714285714285714,0.9047619047619048,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
31,5,22,0.4090909090909091,0.3753968253968254,0.016899106318572343,0.5,0.6363636363636364,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
32,5,22,0.7272727272727273,0.531328320802005,0.004753570787217392,0.7272727272727273,0.8181818181818182,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
33,5,21,0.5714285714285714,0.5075187969924811,0.009510745611707219,0.5714285714285714,0.7142857142857143,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
34,5,21,0.5714285714285714,0.5290448343079922,0.014555506524393236,0.5714285714285714,0.7619047619047619,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
35,5,21,0.5714285714285714,0.5137085137085137,0.03671368295846132,0.5714285714285714,0.8095238095238095,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
36,5,22,0.5454545454545454,0.41052631578947363,0.009869724060685732,0.5454545454545454,0.8181818181818182,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
37,5,22,0.6363636363636364,0.47894736842105257,0.007223272057943589,0.6363636363636364,0.7727272727272727,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
38,5,21,0.5238095238095238,0.396078431372549,0.017006792649285025,0.5714285714285714,0.6666666666666666,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
39,5,21,0.5238095238095238,0.3859649122807018,0.008692729670779789,0.5238095238095238,0.7142857142857143,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
40,5,21,0.6190476190476191,0.469785575048733,0.03234697463898283,0.6190476190476191,0.7142857142857143,0.7619047619047619,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
41,5,22,0.5,0.37222222222222223,0.024892019803107845,0.5454545454545454,0.7727272727272727,0.8181818181818182,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
42,5,22,0.6363636363636364,0.6056644880174292,0.01563012910171676,0.6363636363636364,0.7727272727272727,0.9090909090909091,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
43,5,21,0.6190476190476191,0.5638888888888889,0.014137502798444158,0.6666666666666666,0.7619047619047619,0.9047619047619048,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
44,5,21,0.5714285714285714,0.4222222222222222,0.006549197332659769,0.5714285714285714,0.7619047619047619,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
45,5,21,0.5714285714285714,0.41830065359477125,0.03129297495816203,0.5714285714285714,0.6190476190476191,0.8095238095238095,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
46,5,22,0.45454545454545453,0.41687552213868,0.016847608282152246,0.45454545454545453,0.5909090909090909,0.8636363636363636,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
47,5,22,0.5909090909090909,0.4333333333333333,0.008657708767155858,0.6363636363636364,0.7727272727272727,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
48,5,21,0.7142857142857143,0.7352941176470589,0.028298465558594083,0.7142857142857143,0.7619047619047619,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
49,5,21,0.5238095238095238,0.37719298245614036,0.01146918058122129,0.5714285714285714,0.8095238095238095,0.9523809523809523,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
50,5,21,0.47619047619047616,0.38126361655773416,0.0135223739677884,0.47619047619047616,0.7142857142857143,0.8571428571428571,heavy3_same107,domain_label_score_shuffled,shuffled,6.0
1,5,22,0.36363636363636365,0.35555555555555557,0.010008944172263952,0.4090909090909091,0.6818181818181818,1.0,heavy3_same107,domain_label_score_shuffled,shuffled,7.0
