did,DecisionTree,SVM,KNN,LogisticRegression,Perceptron,MLP,best_classifier,best_accuracy
46962,0.945869597477277,0.967989426822482,0.9673231311445001,0.9616546095344093,0.9538579113337043,0.9632114635503616,SVM,0.967989426822482
40666,1.0,0.9966655537006119,0.9607659061398627,1.0,0.9989994435169727,0.9993331478389909,DecisionTree,1.0
1116,0.9945542570951587,0.9945542570951587,0.9941096271563717,0.9945542570951587,0.9943320348729364,0.9945542570951587,DecisionTree,0.9945542570951587
847,0.7988254498237805,0.8523960304210723,0.8269384158783156,0.8513939899833055,0.7903782229641998,0.8419478760897794,SVM,0.8523960304210723
182,0.836561862363198,0.8849573363012427,0.891410869968466,0.8462372472639584,0.772136523836023,0.8959716193656092,MLP,0.8959716193656092
1475,0.4998924132813949,0.516020218883324,0.5153522537562604,0.48175755889445365,0.351925802263031,0.5321528473381563,MLP,0.5321528473381563
47152,0.9833281394917454,0.9763260990539789,0.9799938786867,0.9733246150992395,0.9233222036727879,0.9889974030792061,MLP,0.9889974030792061
47151,0.9833281394917454,0.9763260990539789,0.9799938786867,0.9733246150992395,0.9233222036727879,0.9889974030792061,MLP,0.9889974030792061
41145,0.6718888888888889,0.6996666666666667,0.6954444444444444,0.720111111111111,0.6681111111111111,0.6905555555555555,LogisticRegression,0.720111111111111
980,0.965765164162493,0.9908861064737526,0.9923320348729363,0.9863290669634578,0.9789942496753848,0.992997403079206,MLP,0.992997403079206
1069,0.9919975885735485,0.9959988870339453,0.9959988870339453,0.9951096271563716,0.9951094416620292,0.9955544425895009,SVM,0.9959988870339453
40499,0.9075303878816982,0.9794998352884686,0.9749329521703769,0.9917554899190957,0.9248133734596679,0.9915330828229136,LogisticRegression,0.9917554899190957
30,0.9612092376182525,0.9550953440920051,0.9575414579855316,0.9576512706362457,0.937309961046188,0.9697675755889446,MLP,0.9697675755889446
1525,0.9994442589501021,0.9675438694119832,0.9815492487479133,0.9377557039510296,0.7862786125023188,0.9831051752921536,DecisionTree,0.9994442589501021
41142,0.616,,,0.6253333333333333,0.6306666666666667,,Perceptron,0.6306666666666667
1489,0.8443947319606752,0.8396191801150064,0.8636214060471155,0.76759265442404,0.6913442774995363,0.8551791875347803,KNN,0.8636214060471155
1460,0.8589504730105731,0.902408273047672,0.8946308662585792,0.5340667779632722,0.5395279168985346,0.8996306807642367,SVM,0.902408273047672
42193,0.617765164162493,0.6765652012613615,0.6427761083286959,0.6787874234835838,0.5899662400296791,0.6786727879799667,LogisticRegression,0.6787874234835838
44124,0.845777777777778,0.846888888888889,0.8335555555555555,0.8352222222222222,0.7624444444444445,0.8663333333333334,MLP,0.8663333333333334
44186,0.7566666666666667,0.7442222222222223,0.6325555555555555,0.7379999999999999,0.6805555555555556,0.7140000000000001,DecisionTree,0.7566666666666667
41146,0.9025555555555556,0.8988888888888888,0.8148888888888889,0.9117777777777778,0.7911111111111111,0.9181111111111111,MLP,0.9181111111111111
40900,0.9881077722129475,0.9914418475236506,0.9916640697458727,0.9931086996846595,0.9891086996846596,0.9925531441291039,LogisticRegression,0.9931086996846595
46806,0.6672966054535336,0.5927284362826933,0.5927284362826933,0.8538998330550919,0.5936184381376368,0.6972485624188461,LogisticRegression,0.8538998330550919
43607,0.5079519569653125,0.5129491745501762,0.4917200890372843,0.5189549248747912,0.5213934335002782,0.5066110183639398,Perceptron,0.5213934335002782
46880,0.9150000000000003,0.9458888888888887,0.9175555555555556,0.9437777777777777,0.7164444444444443,0.9465555555555556,MLP,0.9465555555555556
40701,0.9095253199777407,0.8861866073084771,0.8851849378593954,0.868734001112966,0.7254691151919866,0.9025266184381378,DecisionTree,0.9095253199777407
46372,0.6765555555555556,0.6153333333333333,0.6186666666666666,0.5703333333333334,0.40633333333333344,0.7011111111111111,MLP,0.7011111111111111
60,0.7364680022259321,0.8580619551103691,0.7782639584492673,0.8618414023372287,0.8110461880912633,0.8304986087924318,LogisticRegression,0.8618414023372287
44037,0.6944444444444444,0.5873333333333334,0.6182222222222222,0.5811111111111112,0.505,0.6556666666666668,DecisionTree,0.6944444444444444
43892,1.0,0.9399807085883881,0.717684288629197,0.9909968465961788,0.915510480430347,0.9831057317751808,DecisionTree,1.0
40983,0.9767705434984232,0.946315525876461,0.9627662771285477,0.9518720089037285,0.9344021517343722,0.9843286959747727,MLP,0.9843286959747727
46925,0.7929324800593581,0.6562186978297162,0.7983782229641995,0.710461324429605,0.5755219810795771,0.6556642552402153,KNN,0.7983782229641995
44095,0.9015199406418104,0.9339792246336487,0.906415692821369,0.922420515674272,0.8950803190502691,0.9407568169170839,MLP,0.9407568169170839
44,0.9015199406418104,0.9339792246336487,0.906415692821369,0.922420515674272,0.8950803190502691,0.9407568169170839,MLP,0.9407568169170839
47153,0.9015199406418104,0.9339792246336487,0.906415692821369,0.922420515674272,0.8950803190502691,0.9407568169170839,MLP,0.9407568169170839
1037,0.785372287145242,0.7722578371359673,0.8022678538304583,0.8238267482841773,0.7649085512891858,0.8303873121869784,MLP,0.8303873121869784
46960,0.6798987200890373,0.6852318679280281,0.557819143016138,0.7713991838248934,0.6933340753107031,0.7255933964014097,LogisticRegression,0.7713991838248934
43925,0.7638113522537562,0.5976481172324245,0.7358017065479504,0.6219909107772212,0.5032661843813764,0.681009645705806,DecisionTree,0.7638113522537562
1039,0.9422040437766648,,,0.9590997959562234,0.9483192357633091,,LogisticRegression,0.9590997959562234
720,0.7376857725839361,0.7904852531997774,0.7752550547208311,0.7880419217213873,0.7298083843442776,0.7980437766648117,MLP,0.7980437766648117
41156,0.8014900760526802,0.8356130588017064,0.8188308291597106,0.8502860322760155,0.8015967352995733,0.8331678723798924,LogisticRegression,0.8502860322760155
728,0.990553144129104,0.7605870895937674,0.9788831385642738,0.988441662029308,0.6550315340382118,0.7600309775551845,DecisionTree,0.990553144129104
43051,0.9676560934891486,0.9676560934891486,0.9676560934891486,0.9676560934891486,0.813147468002226,0.9676560934891486,DecisionTree,0.9676560934891486
42810,,,,,,,,
46578,0.005,0.005,0.005,0.005,0.005,0.005,DecisionTree,0.005
871,0.5002222222222223,0.48777777777777775,0.4911111111111111,0.48888888888888893,0.49944444444444447,0.5037777777777778,MLP,0.5037777777777778
40497,0.9959975885735483,0.9435171582266741,0.9470753107030236,0.9585288443702465,0.9416334631793731,0.9794307178631051,DecisionTree,0.9959975885735483
41946,0.9772149879428677,0.9389799666110182,0.9416483027267667,0.9539859024299758,0.9239649415692821,0.9564297903913933,DecisionTree,0.9772149879428677
40708,0.9788796141717678,0.9673227601558152,0.9694342422556111,0.9670992394731962,0.953315154887776,0.9742122055277314,DecisionTree,0.9788796141717678
