did,Dataset,domain,Classifier,acc_mean,acc_stddev,train_time,test_time,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5
1494,qsar-biodeg,biology,SVM,0.8075829383886255,0.0122124158547157,0.2684831619262695,0.1036934852600097,0.7914691943127962,0.8104265402843602,0.8151658767772512,0.8246445497630331,0.7962085308056872
1494,qsar-biodeg,biology,KNN,0.8616113744075831,0.0154010206722956,0.0815732479095459,0.3145120143890381,0.8578199052132701,0.8672985781990521,0.8578199052132701,0.8862559241706162,0.8388625592417062
1494,qsar-biodeg,biology,LogisticRegression,0.8701421800947868,0.0110539372414128,0.3514196872711181,0.0153918266296386,0.8720379146919431,0.8530805687203792,0.8815165876777251,0.8815165876777251,0.8625592417061612
1494,qsar-biodeg,biology,Perceptron,0.7819905213270143,0.0536194715591694,0.0667982101440429,0.0203442573547363,0.7061611374407583,0.8199052132701422,0.8578199052132701,0.7819905213270142,0.7440758293838863
1494,qsar-biodeg,biology,MLP,0.8739336492890996,0.0157471542424987,3.008957862854004,0.0275382995605468,0.8767772511848341,0.8436018957345972,0.8862559241706162,0.8767772511848341,0.8862559241706162
1145,AP_Breast_Colon,biology,DecisionTree,0.9428571428571428,0.0105289675884298,13.072444915771484,0.3010599613189697,0.9285714285714286,0.9444444444444444,0.9603174603174603,0.9444444444444444,0.9365079365079364
1145,AP_Breast_Colon,biology,LogisticRegression,0.9619047619047618,0.0092554791981671,6.652576684951782,0.3324010372161865,0.9682539682539684,0.9603174603174603,0.9523809523809524,0.9761904761904762,0.9523809523809524
1145,AP_Breast_Colon,biology,Perceptron,0.9587301587301588,0.0116642368703961,4.873378276824951,0.340825080871582,0.9682539682539684,0.9682539682539684,0.9444444444444444,0.9682539682539684,0.9444444444444444
1140,AP_Ovary_Lung,biology,DecisionTree,0.9167788461538462,0.0227949520130687,7.021894693374634,0.3330473899841308,0.8923076923076924,0.8923076923076924,0.9230769230769232,0.9230769230769232,0.953125
1140,AP_Ovary_Lung,biology,LogisticRegression,0.9414423076923076,0.029743106207387,3.06577205657959,0.3240809440612793,0.9230769230769232,0.953846153846154,0.9692307692307692,0.8923076923076924,0.96875
1140,AP_Ovary_Lung,biology,Perceptron,0.944471153846154,0.02296950158272,3.0233891010284424,0.3015699386596679,0.9230769230769232,0.9384615384615383,0.9846153846153848,0.9230769230769232,0.953125
1157,AP_Endometrium_Kidney,biology,DecisionTree,0.9562980769230768,0.0334065086844645,4.130905151367188,0.2275176048278808,0.9846153846153848,0.9375,0.90625,1.0,0.953125
1157,AP_Endometrium_Kidney,biology,LogisticRegression,0.9875480769230768,0.0116802189531232,3.1470437049865723,0.2577149868011474,0.9846153846153848,0.96875,1.0,0.984375,1.0
1157,AP_Endometrium_Kidney,biology,Perceptron,0.9812980769230768,0.0062747291839059,2.4186246395111084,0.2455408573150634,0.9846153846153848,0.96875,0.984375,0.984375,0.984375
1136,AP_Lung_Uterus,biology,DecisionTree,0.9399999999999998,0.0178885438199982,3.82368540763855,0.2182564735412597,0.96,0.92,0.94,0.92,0.96
1136,AP_Lung_Uterus,biology,LogisticRegression,0.932,0.0324961536185438,2.575815200805664,0.2644524574279785,0.96,0.9,0.92,0.9,0.98
1136,AP_Lung_Uterus,biology,Perceptron,0.932,0.0324961536185438,2.1593573093414307,0.2456691265106201,0.96,0.9,0.92,0.9,0.98
1132,AP_Omentum_Lung,biology,DecisionTree,0.847560975609756,0.0688468370518243,3.226412534713745,0.2188177108764648,0.8048780487804879,0.8292682926829268,0.8536585365853658,0.775,0.975
1132,AP_Omentum_Lung,biology,LogisticRegression,0.9110975609756096,0.0259168578672891,2.047045946121216,0.2459452152252197,0.902439024390244,0.926829268292683,0.951219512195122,0.9,0.875
1132,AP_Omentum_Lung,biology,Perceptron,0.891219512195122,0.0348140295965855,1.754624605178833,0.2325170040130615,0.902439024390244,0.926829268292683,0.926829268292683,0.85,0.85
46827,QSAR_Bioconcentration_classification,biology,DecisionTree,0.4094458229942101,0.0909220653489032,0.1670150756835937,0.0415048599243164,0.532051282051282,0.2756410256410256,0.3846153846153846,0.4871794871794871,0.3677419354838709
46827,QSAR_Bioconcentration_classification,biology,SVM,0.6354011579818031,0.0201484657309003,0.2000091075897216,0.0688538551330566,0.6666666666666666,0.6153846153846154,0.6346153846153846,0.6474358974358975,0.6129032258064516
46827,QSAR_Bioconcentration_classification,biology,KNN,0.6135814722911498,0.02242825719053,0.1448409557342529,0.109954833984375,0.6153846153846154,0.5833333333333334,0.6346153846153846,0.6410256410256411,0.5935483870967742
46827,QSAR_Bioconcentration_classification,biology,LogisticRegression,0.6289909015715467,0.0233992975965561,0.2527322769165039,0.0499534606933593,0.6602564102564102,0.6025641025641025,0.6153846153846154,0.6538461538461539,0.6129032258064516
46827,QSAR_Bioconcentration_classification,biology,Perceptron,0.5905541770057898,0.0795443806270136,0.0961446762084961,0.034062385559082,0.4358974358974359,0.5961538461538461,0.6538461538461539,0.6346153846153846,0.632258064516129
46827,QSAR_Bioconcentration_classification,biology,MLP,0.6071877584780812,0.0142666690029855,5.685571432113648,0.0397017002105712,0.5833333333333334,0.6025641025641025,0.6217948717948718,0.6217948717948718,0.6064516129032258
4134,Bioresponse,biology,DecisionTree,0.7157993786063027,0.0188592193352197,9.048979043960571,0.1648283004760742,0.7523302263648469,0.7066666666666667,0.7133333333333334,0.6986666666666667,0.708
4134,Bioresponse,biology,LogisticRegression,0.7256667554371948,0.0164574817472576,53.65750002861023,0.2217617034912109,0.7496671105193076,0.728,0.7306666666666667,0.7213333333333334,0.6986666666666667
4134,Bioresponse,biology,Perceptron,0.7205912117177098,0.0351427118756145,4.865747928619385,0.1688528060913086,0.7829560585885486,0.7253333333333334,0.716,0.7013333333333334,0.6773333333333333
1412,lungcancer_GSE31210,biology,DecisionTree,0.7830917874396135,0.0517769835864569,0.1210861206054687,0.0413143634796142,0.8043478260869565,0.8222222222222222,0.8444444444444444,0.7333333333333333,0.7111111111111111
1412,lungcancer_GSE31210,biology,SVM,0.8451207729468599,0.0013526570048309,0.1520333290100097,0.067347764968872,0.8478260869565217,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444
1412,lungcancer_GSE31210,biology,KNN,0.884927536231884,0.0218929608321059,0.1516427993774414,0.4748473167419433,0.8913043478260869,0.9111111111111112,0.8444444444444444,0.8888888888888888,0.8888888888888888
1412,lungcancer_GSE31210,biology,LogisticRegression,0.8583574879227054,0.0413571716349091,0.2087922096252441,0.0369744300842285,0.8695652173913043,0.9111111111111112,0.8,0.8222222222222222,0.8888888888888888
1412,lungcancer_GSE31210,biology,Perceptron,0.7117874396135265,0.2782386598758664,0.0765004158020019,0.017333984375,0.8478260869565217,0.8444444444444444,0.1555555555555555,0.8444444444444444,0.8666666666666667
1412,lungcancer_GSE31210,biology,MLP,0.8627053140096617,0.0433991765991852,1.7434818744659424,0.0295979976654052,0.8913043478260869,0.9111111111111112,0.8,0.8222222222222222,0.8888888888888888
46850,hepatitis_c_virus_hcv_for_egyptian_patients,biology,DecisionTree,0.2476534296028881,0.0140005194438016,0.1697502136230468,0.0182101726531982,0.2418772563176895,0.2635379061371841,0.2418772563176895,0.2274368231046931,0.2635379061371841
46850,hepatitis_c_virus_hcv_for_egyptian_patients,biology,SVM,0.2462093862815884,0.0089600531740006,0.4156014919281006,0.1536591053009033,0.2527075812274368,0.2563176895306859,0.2418772563176895,0.2310469314079422,0.2490974729241877
46850,hepatitis_c_virus_hcv_for_egyptian_patients,biology,KNN,0.251985559566787,0.0303249097472924,0.0497670173645019,0.1745085716247558,0.3104693140794224,0.2346570397111913,0.2310469314079422,0.2310469314079422,0.2527075812274368
46850,hepatitis_c_virus_hcv_for_egyptian_patients,biology,LogisticRegression,0.2483754512635378,0.0150416365747289,0.2636950016021728,0.0201704502105712,0.259927797833935,0.2671480144404332,0.2527075812274368,0.2346570397111913,0.2274368231046931
46850,hepatitis_c_virus_hcv_for_egyptian_patients,biology,Perceptron,0.2498194945848375,0.0150416365747289,0.1564688682556152,0.0361230373382568,0.259927797833935,0.2527075812274368,0.2346570397111913,0.2310469314079422,0.2707581227436823
46850,hepatitis_c_virus_hcv_for_egyptian_patients,biology,MLP,0.2613718411552346,0.0212475652990067,8.402929067611694,0.0205490589141845,0.2743682310469314,0.2815884476534296,0.2274368231046931,0.2454873646209386,0.2779783393501805
151,electricity,biology,DecisionTree,0.886895354480918,0.0043372999432375,1.5028724670410156,0.0436699390411376,0.8908749862076575,0.8806134833940197,0.8830280291326418,0.8884352240123593,0.8915250496579121
151,electricity,biology,LogisticRegression,0.7551200499371074,0.0049511126054585,0.5051364898681641,0.0382390022277832,0.750524109014675,0.7600132406487918,0.7478481571397042,0.7582211432354888,0.7589935996468771
151,electricity,biology,Perceptron,0.6581947262270851,0.0589957959470658,0.3747990131378174,0.0392289161682128,0.5764095774026261,0.6205450733752621,0.7315162215846391,0.6434561906863827,0.7190465680865151
316,yeast_ml8,biology,DecisionTree,0.9710375921838372,0.0022783086470411,1.534520149230957,0.0403990745544433,0.9710743801652892,0.9731404958677686,0.9730848861283644,0.9710144927536232,0.9668737060041408
316,yeast_ml8,biology,SVM,0.9859333025340932,0.0008222776576586,0.4337351322174072,0.1111280918121337,0.9855371900826446,0.9855371900826446,0.9875776397515528,0.9855072463768116,0.9855072463768116
316,yeast_ml8,biology,KNN,0.9859333025340932,0.0008222776576586,0.294480562210083,0.192960500717163,0.9855371900826446,0.9855371900826446,0.9875776397515528,0.9855072463768116,0.9855072463768116
316,yeast_ml8,biology,LogisticRegression,0.976828704891946,0.0033244393373684,0.54221510887146,0.0491037368774414,0.981404958677686,0.9772727272727272,0.9772256728778468,0.9710144927536232,0.9772256728778468
316,yeast_ml8,biology,Perceptron,0.97227555053642,0.0080405157859223,0.2277541160583496,0.0444886684417724,0.975206611570248,0.9793388429752066,0.9565217391304348,0.9751552795031057,0.9751552795031057
316,yeast_ml8,biology,MLP,0.9851060007186488,0.0015436942758731,3.1793301105499268,0.0489857196807861,0.9855371900826446,0.9834710743801652,0.9875776397515528,0.9855072463768116,0.9834368530020704
1011,ecoli,biology,DecisionTree,0.9166812993854258,0.0201748208586021,0.045457124710083,0.0174441337585449,0.9117647058823528,0.8955223880597015,0.8955223880597015,0.9402985074626866,0.9402985074626866
1011,ecoli,biology,SVM,0.9612379280070236,0.0223853051379163,0.0659024715423584,0.030841588973999,0.9852941176470588,0.9552238805970148,0.9850746268656716,0.9552238805970148,0.9253731343283582
1011,ecoli,biology,KNN,0.9702809482001756,0.0092328165170741,0.0341088771820068,0.0304172039031982,0.9558823529411764,0.9850746268656716,0.9701492537313432,0.9701492537313432,0.9701492537313432
1011,ecoli,biology,LogisticRegression,0.9642669007901667,0.0202723948076142,0.1107740402221679,0.0228464603424072,0.9705882352941176,0.9701492537313432,0.9850746268656716,0.9701492537313432,0.9253731343283582
1011,ecoli,biology,Perceptron,0.8658472344161545,0.0835263682760157,0.0534520149230957,0.0192666053771972,0.9411764705882352,0.9402985074626866,0.9104477611940298,0.8059701492537313,0.7313432835820896
1011,ecoli,biology,MLP,0.96729587357331,0.0197229291542438,1.970156192779541,0.0206465721130371,0.9558823529411764,1.0,0.9701492537313432,0.9701492537313432,0.9402985074626866
46874,student_depression_dataset,education,DecisionTree,0.7660657992844386,0.004121275881841,1.1990416049957275,0.1278462409973144,0.7641999641641283,0.7629032258064516,0.7650537634408602,0.763978494623656,0.7741935483870968
46874,student_depression_dataset,education,LogisticRegression,0.8457042744231421,0.0029970418528158,1.1680943965911863,0.1087775230407714,0.8507435943379322,0.8440860215053764,0.8433691756272401,0.842831541218638,0.8474910394265233
46874,student_depression_dataset,education,Perceptron,0.7273940128405452,0.0899114566454679,0.7696118354797363,0.1038877964019775,0.7070417487905394,0.8326164874551971,0.8311827956989247,0.646594982078853,0.6195340501792115
1508,user-knowledge,education,DecisionTree,0.883611111111111,0.046928644430011,0.06341552734375,0.0276644229888916,0.8518518518518519,0.8148148148148148,0.8888888888888888,0.9125,0.95
1508,user-knowledge,education,SVM,0.8860493827160493,0.0412785536448101,0.1031596660614013,0.0376765727996826,0.8888888888888888,0.8148148148148148,0.8765432098765432,0.9125,0.9375
1508,user-knowledge,education,KNN,0.7841666666666666,0.0415452735532043,0.0635340213775634,0.0435700416564941,0.7777777777777778,0.7160493827160493,0.8395061728395061,0.8125,0.775
1508,user-knowledge,education,LogisticRegression,0.890925925925926,0.033232357345815,0.1017098426818847,0.0189442634582519,0.9012345679012346,0.8271604938271605,0.9012345679012346,0.9,0.925
1508,user-knowledge,education,Perceptron,0.5306481481481481,0.0633528235117708,0.0690460205078125,0.0173752307891845,0.5679012345679012,0.5679012345679012,0.6049382716049383,0.475,0.4375
1508,user-knowledge,education,MLP,0.9158024691358024,0.0313751836498632,3.880442142486572,0.0229356288909912,0.8765432098765432,0.8888888888888888,0.9135802469135802,0.9375,0.9625
46960,students_dropout_and_academic_success,education,DecisionTree,0.6740524580105836,0.0114852107806636,0.3934378623962402,0.0666234493255615,0.6915254237288135,0.6700564971751413,0.6677966101694915,0.6587570621468927,0.6821266968325792
46960,students_dropout_and_academic_success,education,SVM,0.7558751949280363,0.0104491684517507,2.1207797527313232,1.073345422744751,0.7638418079096045,0.7401129943502824,0.7593220338983051,0.768361581920904,0.747737556561086
46960,students_dropout_and_academic_success,education,KNN,0.6984605158882328,0.006791379327378,0.2765374183654785,0.5929114818572998,0.7050847457627119,0.7062146892655368,0.6983050847457627,0.6949152542372882,0.6877828054298643
46960,students_dropout_and_academic_success,education,LogisticRegression,0.7680819081217886,0.00556147332135,1.8231709003448489,0.0691497325897216,0.7762711864406779,0.7615819209039548,0.768361581920904,0.7717514124293785,0.7624434389140271
46960,students_dropout_and_academic_success,education,Perceptron,0.7445775494030729,0.0160050495185756,0.3472890853881836,0.0592193603515625,0.7593220338983051,0.7141242937853107,0.7480225988700565,0.7457627118644068,0.755656108597285
46960,students_dropout_and_academic_success,education,MLP,0.7407288391236547,0.0191407051286408,23.138463973999023,0.0668516159057617,0.768361581920904,0.7231638418079096,0.727683615819209,0.7593220338983051,0.7251131221719457
43255,1StudentPerfromance,education,DecisionTree,0.8160000000000001,0.0152970585407783,0.0899717807769775,0.0318641662597656,0.835,0.825,0.79,0.82,0.81
43255,1StudentPerfromance,education,SVM,0.889,0.0195959179422654,0.146270751953125,0.0626330375671386,0.88,0.915,0.87,0.91,0.87
43255,1StudentPerfromance,education,KNN,0.769,0.0159373774505092,0.0822808742523193,0.0420451164245605,0.765,0.77,0.77,0.745,0.795
43255,1StudentPerfromance,education,LogisticRegression,0.892,0.0235796522451032,0.1378257274627685,0.0344390869140625,0.875,0.925,0.88,0.915,0.865
43255,1StudentPerfromance,education,Perceptron,0.8400000000000001,0.0632455532033676,0.1264371871948242,0.0568728446960449,0.87,0.875,0.855,0.885,0.715
43255,1StudentPerfromance,education,MLP,0.89,0.0214476105895272,2.62935471534729,0.0344367027282714,0.87,0.915,0.885,0.915,0.865
43890,law-school-admission-bianry,education,DecisionTree,1.0,0.0,0.2287795543670654,0.047393798828125,1.0,1.0,1.0,1.0,1.0
43890,law-school-admission-bianry,education,LogisticRegression,1.0,0.0,0.4312005043029785,0.0537152290344238,1.0,1.0,1.0,1.0,1.0
43890,law-school-admission-bianry,education,Perceptron,0.9453846153846154,0.0304450318281612,0.4029133319854736,0.043919563293457,0.9317307692307693,0.9629807692307693,0.9298076923076924,0.9074519230769232,0.994951923076923
46940,Marketing_Campaign,education,DecisionTree,0.8245535714285716,0.0109897621652599,0.1920206546783447,0.0362722873687744,0.8348214285714286,0.8348214285714286,0.8058035714285714,0.8191964285714286,0.828125
46940,Marketing_Campaign,education,SVM,0.8508928571428573,0.0008928571428571,0.3156681060791015,0.1341609954833984,0.8526785714285714,0.8504464285714286,0.8504464285714286,0.8504464285714286,0.8504464285714286
46940,Marketing_Campaign,education,KNN,0.8674107142857143,0.0137308540171693,0.1320726871490478,0.3522391319274902,0.8727678571428571,0.8660714285714286,0.8549107142857143,0.8526785714285714,0.890625
46940,Marketing_Campaign,education,LogisticRegression,0.8816964285714285,0.009982446328124,0.2049217224121093,0.0399746894836425,0.8928571428571429,0.8794642857142857,0.8883928571428571,0.8638392857142857,0.8839285714285714
46940,Marketing_Campaign,education,Perceptron,0.8227678571428572,0.0894707903252708,0.1300714015960693,0.0388123989105224,0.8772321428571429,0.8794642857142857,0.6450892857142857,0.8616071428571429,0.8504464285714286
46940,Marketing_Campaign,education,MLP,0.8794642857142858,0.0090394896121948,2.1960973739624023,0.0453698635101318,0.8839285714285714,0.8839285714285714,0.8861607142857143,0.8616071428571429,0.8816964285714286
43895,ibm-employee-performance,education,DecisionTree,1.0,0.0,0.1670351028442382,0.0507307052612304,1.0,1.0,1.0,1.0,1.0
43895,ibm-employee-performance,education,SVM,0.8462585034013607,0.001360544217687,0.2978818416595459,0.0750269889831543,0.8469387755102041,0.8469387755102041,0.8469387755102041,0.8469387755102041,0.8435374149659864
43895,ibm-employee-performance,education,KNN,0.8891156462585034,0.0073267548396387,0.1879258155822754,0.1788830757141113,0.8945578231292517,0.8843537414965986,0.8775510204081632,0.8979591836734694,0.891156462585034
43895,ibm-employee-performance,education,LogisticRegression,0.9918367346938776,0.0040816326530612,0.1954259872436523,0.034480333328247,0.9965986394557824,0.9863945578231292,0.9897959183673468,0.9897959183673468,0.9965986394557824
43895,ibm-employee-performance,education,Perceptron,0.8435374149659864,0.032411236053256,0.132159948348999,0.0466880798339843,0.891156462585034,0.7891156462585034,0.8469387755102041,0.8469387755102041,0.8435374149659864
43895,ibm-employee-performance,education,MLP,0.9918367346938776,0.0050906903221414,6.741473197937012,0.0406100749969482,0.9931972789115646,0.9965986394557824,0.9897959183673468,0.9829931972789115,0.9965986394557824
1461,bank-marketing,finance,DecisionTree,0.8741235483748749,0.0024637455499317,1.945422649383545,0.1137113571166992,0.8743779719119761,0.8744746737447467,0.8741428887414289,0.8776819287768193,0.8699402786994028
1461,bank-marketing,finance,LogisticRegression,0.8911105271740711,0.0024862844505315,1.1276037693023682,0.1057603359222412,0.8930664602454937,0.889294403892944,0.8890732138907321,0.8950453439504534,0.8890732138907321
1461,bank-marketing,finance,Perceptron,0.8571137118893943,0.0420031636972741,1.106696844100952,0.1223599910736084,0.8890854804821409,0.8743640787436407,0.8846494138464941,0.8623092236230923,0.7751603627516036
46526,Loan_Approval_Status_Classification,finance,DecisionTree,0.8992444444444445,0.0033432445245026,1.468305587768555,0.0747430324554443,0.8983333333333333,0.894,0.9015555555555556,0.9038888888888889,0.8984444444444445
46526,Loan_Approval_Status_Classification,finance,LogisticRegression,0.8962,0.0019868704842006,2.7808682918548584,0.0414719581604003,0.8947777777777778,0.8933333333333333,0.8962222222222223,0.8978888888888888,0.8987777777777778
46526,Loan_Approval_Status_Classification,finance,Perceptron,0.8501555555555556,0.0227438337865154,0.7246758937835693,0.0774464607238769,0.8442222222222222,0.8608888888888889,0.8275555555555556,0.8887777777777778,0.8293333333333334
42477,default-of-credit-card-clients,finance,DecisionTree,0.7285333333333333,0.0071386273190299,3.3207545280456543,0.044062852859497,0.7161666666666666,0.7268333333333333,0.7378333333333333,0.7316666666666667,0.7301666666666666
42477,default-of-credit-card-clients,finance,LogisticRegression,0.8109666666666667,0.0021039645117412,1.4682366847991943,0.0473439693450927,0.8115,0.8071666666666667,0.8105,0.8125,0.8131666666666667
42477,default-of-credit-card-clients,finance,Perceptron,0.7743333333333334,0.0261561550011549,0.5041015148162842,0.0378999710083007,0.7785,0.7243333333333334,0.7881666666666667,0.7803333333333333,0.8003333333333333
46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,DecisionTree,0.6992,0.0108701425933609,0.316202163696289,0.0283014774322509,0.711,0.712,0.697,0.692,0.684
46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,SVM,0.6362,0.0165939748101532,1.741548776626587,1.521450757980347,0.648,0.652,0.64,0.605,0.636
46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,KNN,0.6468,0.0101469207151726,0.1052510738372802,0.2271299362182617,0.654,0.662,0.644,0.633,0.641
46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,LogisticRegression,0.587,0.0053665631459995,4.374851703643799,0.0248799324035644,0.594,0.585,0.588,0.578,0.59
46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,Perceptron,0.4078,0.023292917378465,0.1670246124267578,0.0230045318603515,0.427,0.442,0.398,0.394,0.378
46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,MLP,0.7232000000000001,0.0080597766718439,29.70058226585388,0.029200792312622,0.737,0.723,0.718,0.713,0.725
46382,company_quality_and_valuation_finance,finance,DecisionTree,0.79001554001554,0.0157196602139406,0.1533806324005127,0.061241865158081,0.8055555555555556,0.7847222222222222,0.7777777777777778,0.7708333333333334,0.8111888111888111
46382,company_quality_and_valuation_finance,finance,SVM,0.4380827505827506,0.0130375746691403,0.1992518901824951,0.1022396087646484,0.4305555555555556,0.4444444444444444,0.4583333333333333,0.4375,0.4195804195804196
46382,company_quality_and_valuation_finance,finance,KNN,0.39500777000777,0.0445641867885553,0.1401557922363281,0.074824571609497,0.3402777777777778,0.3541666666666667,0.4097222222222222,0.4652777777777778,0.4055944055944055
46382,company_quality_and_valuation_finance,finance,LogisticRegression,0.4283508158508159,0.0204102238872993,0.2200081348419189,0.0412354469299316,0.4027777777777778,0.4583333333333333,0.4444444444444444,0.4236111111111111,0.4125874125874126
46382,company_quality_and_valuation_finance,finance,Perceptron,0.2948815073815073,0.0358047346463016,0.1248865127563476,0.0500140190124511,0.2638888888888889,0.2430555555555555,0.3402777777777778,0.3125,0.3146853146853147
46382,company_quality_and_valuation_finance,finance,MLP,0.4992521367521368,0.0345295442985991,10.563809156417848,0.054889440536499,0.5208333333333334,0.4722222222222222,0.4861111111111111,0.5555555555555556,0.4615384615384615
46455,Credit_Card_Fraud_Classification,finance,DecisionTree,0.998876404494382,0.0004094769589076,4.31198263168335,0.0484688282012939,0.999122191011236,0.998244382022472,0.9987710674157304,0.9987710674157304,0.9994733146067416
46455,Credit_Card_Fraud_Classification,finance,LogisticRegression,0.999122191011236,0.0001923183137307,1.283907413482666,0.0410406589508056,0.9994733146067416,0.999122191011236,0.9989466292134832,0.9989466292134832,0.999122191011236
46455,Credit_Card_Fraud_Classification,finance,Perceptron,0.9976825842696628,0.0015639787536039,0.8759455680847168,0.0518958568572998,0.9957865168539326,0.9989466292134832,0.9985955056179776,0.9957865168539326,0.9992977528089888
31,credit-g,finance,DecisionTree,0.6940000000000001,0.0185472369909913,0.2329652309417724,0.0663707256317138,0.705,0.685,0.665,0.72,0.695
31,credit-g,finance,SVM,0.728,0.0120830459735945,0.2536416053771972,0.1103873252868652,0.74,0.73,0.73,0.735,0.705
31,credit-g,finance,KNN,0.718,0.0358608421540822,0.1078231334686279,0.564720869064331,0.66,0.715,0.735,0.77,0.71
31,credit-g,finance,LogisticRegression,0.715,0.0368781778291715,0.2560358047485351,0.0496883392333984,0.745,0.7,0.73,0.75,0.65
31,credit-g,finance,Perceptron,0.612,0.1491844495917721,0.1792917251586914,0.0639777183532714,0.315,0.685,0.71,0.685,0.665
31,credit-g,finance,MLP,0.7,0.0308220700148448,10.890007257461548,0.0367336273193359,0.645,0.73,0.71,0.69,0.725
44097,credit-g_copy,finance,DecisionTree,0.6940000000000001,0.0185472369909913,0.1198537349700927,0.0362672805786132,0.705,0.685,0.665,0.72,0.695
44097,credit-g_copy,finance,SVM,0.728,0.0120830459735945,0.2086505889892578,0.089848518371582,0.74,0.73,0.73,0.735,0.705
44097,credit-g_copy,finance,KNN,0.718,0.0358608421540822,0.142275333404541,0.0865399837493896,0.66,0.715,0.735,0.77,0.71
44097,credit-g_copy,finance,LogisticRegression,0.715,0.0368781778291715,0.1305949687957763,0.0363149642944335,0.745,0.7,0.73,0.75,0.65
44097,credit-g_copy,finance,Perceptron,0.612,0.1491844495917721,0.14115571975708,0.0660457611083984,0.315,0.685,0.71,0.685,0.665
44097,credit-g_copy,finance,MLP,0.7,0.0308220700148448,11.439027070999146,0.0396919250488281,0.645,0.73,0.71,0.69,0.725
44098,credit-g_reproduced_1,finance,DecisionTree,0.6940000000000001,0.0185472369909913,0.149198293685913,0.0550622940063476,0.705,0.685,0.665,0.72,0.695
44098,credit-g_reproduced_1,finance,SVM,0.728,0.0120830459735945,0.3974034786224365,0.1345245838165283,0.74,0.73,0.73,0.735,0.705
44098,credit-g_reproduced_1,finance,KNN,0.718,0.0358608421540822,0.1113405227661132,0.2511260509490967,0.66,0.715,0.735,0.77,0.71
44098,credit-g_reproduced_1,finance,LogisticRegression,0.715,0.0368781778291715,0.2457666397094726,0.0629234313964843,0.745,0.7,0.73,0.75,0.65
44098,credit-g_reproduced_1,finance,Perceptron,0.612,0.1491844495917721,0.1923298835754394,0.0634129047393798,0.315,0.685,0.71,0.685,0.665
44098,credit-g_reproduced_1,finance,MLP,0.7,0.0308220700148448,11.640928983688354,0.0294158458709716,0.645,0.73,0.71,0.69,0.725
46962,taiwanese_bankruptcy_prediction,finance,DecisionTree,0.9516072016403354,0.0051108720756396,3.3148484230041504,0.0311527252197265,0.9479472140762464,0.9508797653958944,0.9464809384164224,0.9516129032258064,0.9611151870873074
46962,taiwanese_bankruptcy_prediction,finance,SVM,0.9677372020921592,9.466783423661696e-06,1.6019384860992432,0.2998769283294678,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.9677182685253118
46962,taiwanese_bankruptcy_prediction,finance,KNN,0.9696434680270148,0.0017747917728964,0.8033313751220703,0.5871250629425049,0.9699413489736072,0.967008797653959,0.9721407624633432,0.9706744868035192,0.9684519442406456
46962,taiwanese_bankruptcy_prediction,finance,LogisticRegression,0.9670032036455722,0.0029786566357195,4.966290712356567,0.0379810333251953,0.9699413489736072,0.9699413489736072,0.967008797653959,0.966275659824047,0.9618488628026411
46962,taiwanese_bankruptcy_prediction,finance,Perceptron,0.9407578375284812,0.0366105510068657,0.5193915367126465,0.0387206077575683,0.967008797653959,0.9252199413489736,0.875366568914956,0.967741935483871,0.9684519442406456
46962,taiwanese_bankruptcy_prediction,finance,MLP,0.9617209536493372,0.0124463765921912,6.348795175552368,0.0441119670867919,0.967741935483871,0.966275659824047,0.968475073313783,0.969208211143695,0.9369038884812912
1495,qualitative-bankruptcy,finance,DecisionTree,0.996,0.008,0.0745573043823242,0.0395975112915039,1.0,1.0,1.0,1.0,0.98
1495,qualitative-bankruptcy,finance,SVM,0.996,0.008,0.0993390083312988,0.0607690811157226,1.0,1.0,1.0,0.98,1.0
1495,qualitative-bankruptcy,finance,KNN,0.9559999999999998,0.0233238075793811,0.1106753349304199,0.0686993598937988,0.98,0.92,0.96,0.98,0.94
1495,qualitative-bankruptcy,finance,LogisticRegression,0.5599999999999999,0.0438178046004132,0.1381711959838867,0.0544347763061523,0.62,0.58,0.5,0.52,0.58
1495,qualitative-bankruptcy,finance,Perceptron,0.556,0.0585149553533111,0.0834479331970214,0.0440664291381835,0.64,0.54,0.56,0.46,0.58
1495,qualitative-bankruptcy,finance,MLP,0.996,0.008,1.488988161087036,0.020423412322998,1.0,1.0,1.0,0.98,1.0
49,heart-c,health,DecisionTree,0.715846994535519,0.0669011820723691,0.1222128868103027,0.0369479656219482,0.8032786885245902,0.6721311475409836,0.7704918032786885,0.6166666666666667,0.7166666666666667
49,heart-c,health,SVM,0.8448633879781422,0.0494227177974758,0.131110668182373,0.0528962612152099,0.918032786885246,0.8524590163934426,0.7704918032786885,0.8166666666666667,0.8666666666666667
49,heart-c,health,KNN,0.8117486338797815,0.0704422242727647,0.1506433486938476,0.0814645290374755,0.9016393442622952,0.8688524590163934,0.7049180327868853,0.8166666666666667,0.7666666666666667
