seed,config,n_observations,n_unique_datasets,regret_coverage,hit_best_rate,mean_regret,median_regret,p90_regret,zero_regret_rate,within_1pp_rate,chosen_accuracy_mean,oracle_accuracy_mean,domain
911,real_domain_rank,15.0,15.0,1.0,0.3333333333333333,0.02670919105615239,0.0009259259259256636,0.10985517058269084,0.4,0.6,0.7729220421325907,0.7996312331887431,text
1000,baseline_stats,143.0,143.0,0.972027972027972,0.46853146853146854,0.020839499032028724,0.0,0.0561,0.5107913669064749,0.6690647482014388,0.793646170669003,0.8144856697010316,biology
1000,baseline_stats,40.0,40.0,1.0,0.325,0.027853236483938747,0.0020000000000000018,0.08176922221942776,0.35,0.65,0.8113266720441572,0.839179908528096,education
1000,baseline_stats,60.0,60.0,1.0,0.65,0.01843725550198711,0.0,0.03451374306434898,0.6666666666666666,0.7833333333333333,0.7157664409751967,0.7342036964771839,finance
1000,baseline_stats,48.0,48.0,0.9791666666666666,0.3125,0.022236955177250276,0.00897694359756085,0.05983606304727305,0.3617021276595745,0.5106382978723404,0.7912197399406771,0.8134566951179273,health
1000,baseline_stats,35.0,35.0,0.9714285714285714,0.5714285714285714,0.016236838374173067,0.0,0.047633079315707615,0.6176470588235294,0.7058823529411765,0.8528169779080361,0.8690538162822092,image
1000,baseline_stats,164.0,164.0,1.0,0.3475609756097561,0.02936669166181212,0.006950242739716339,0.07964465709728875,0.38414634146341464,0.5609756097560976,0.8215718979128693,0.8509385895746815,other
1000,baseline_stats,16.0,16.0,1.0,0.5,0.02142631773528333,0.0,0.07438380304199699,0.5625,0.6875,0.8499766759144443,0.8714029936497275,sensor_signal
1000,baseline_stats,26.0,26.0,0.9615384615384616,0.34615384615384615,0.01820457322479742,0.004481897394694401,0.05779999999999994,0.4,0.6,0.7437108278282138,0.7619154010530115,social
1000,baseline_stats,15.0,15.0,1.0,0.4,0.026627162014707533,0.00042283298097256505,0.10985517058269084,0.4666666666666667,0.6666666666666666,0.7730040711740357,0.7996312331887432,text
1000,real_domain_rank,143.0,143.0,0.9790209790209791,0.46853146853146854,0.022127073491480596,0.0,0.05936855182751074,0.5071428571428571,0.6571428571428571,0.7927671638535394,0.8148942373450199,biology
1000,real_domain_rank,40.0,40.0,1.0,0.4,0.03221467073187105,0.001507448676880907,0.08927462762483326,0.45,0.625,0.806965237796225,0.839179908528096,education
1000,real_domain_rank,60.0,60.0,1.0,0.65,0.015390631125593341,0.0,0.024770638118261024,0.6666666666666666,0.8166666666666667,0.7188130653515904,0.7342036964771839,finance
1000,real_domain_rank,48.0,48.0,0.9791666666666666,0.25,0.024114131933872615,0.010163934426229426,0.05912666017967858,0.2978723404255319,0.48936170212765956,0.7893425631840549,0.8134566951179273,health
1000,real_domain_rank,35.0,35.0,0.9714285714285714,0.5714285714285714,0.015819820183256186,0.0,0.03936878787878799,0.6176470588235294,0.7352941176470589,0.853233996098953,0.8690538162822092,image
1000,real_domain_rank,164.0,164.0,1.0,0.3353658536585366,0.029723552879799952,0.00775567260396981,0.07871740109359923,0.38414634146341464,0.5487804878048781,0.8212150366948815,0.8509385895746815,other
1000,real_domain_rank,16.0,16.0,1.0,0.4375,0.02423731397815748,0.003692722371967716,0.0812879699429932,0.5,0.625,0.8471656796715701,0.8714029936497275,sensor_signal
1000,real_domain_rank,26.0,26.0,0.9615384615384616,0.38461538461538464,0.018555951840063176,0.003731343283582045,0.05779999999999994,0.4,0.64,0.745213955009437,0.7637699068495003,social
1000,real_domain_rank,15.0,15.0,1.0,0.4666666666666667,0.017043828681374197,0.0,0.06435663660617205,0.5333333333333333,0.7333333333333333,0.7825874045073691,0.7996312331887432,text
1234,baseline_stats,143.0,143.0,0.972027972027972,0.46153846153846156,0.02107049335228759,1.668056713932664e-05,0.05736440653097557,0.49640287769784175,0.6546762589928058,0.7934151763487443,0.8144856697010316,biology
1234,baseline_stats,40.0,40.0,1.0,0.275,0.030438234412483233,0.003590660990965888,0.08176922221942776,0.3,0.6,0.8087416741156128,0.8391799085280958,education
1234,baseline_stats,60.0,60.0,1.0,0.36666666666666664,0.043663387774166465,0.006755555555555626,0.15980832857957805,0.38333333333333336,0.5166666666666667,0.6905403087030174,0.734203696477184,finance
1234,baseline_stats,48.0,48.0,1.0,0.25,0.024427286147369703,0.010542907605561924,0.06177192986981926,0.2916666666666667,0.4791666666666667,0.7916490611556007,0.8160763473029705,health
1234,baseline_stats,35.0,35.0,0.9714285714285714,0.37142857142857144,0.037993908802847864,0.0018422070686609088,0.10174595468372491,0.4411764705882353,0.6764705882352942,0.8310599074793613,0.8690538162822092,image
1234,baseline_stats,164.0,164.0,1.0,0.3719512195121951,0.02290353852398761,0.004296198909486626,0.07786666666666661,0.40853658536585363,0.6158536585365854,0.828035051050694,0.8509385895746815,other
1234,baseline_stats,16.0,16.0,1.0,0.375,0.027942579340387904,0.004962359967817853,0.09097430368373766,0.4375,0.5625,0.8434604143093396,0.8714029936497275,sensor_signal
1234,baseline_stats,26.0,26.0,0.9615384615384616,0.34615384615384615,0.02110417594869131,0.009049648854132508,0.059635006462731524,0.36,0.56,0.7408112251043201,0.7619154010530115,social
1234,baseline_stats,15.0,15.0,1.0,0.3333333333333333,0.02080007541359778,0.0009259259259256636,0.0709312321408041,0.4,0.6,0.7788311577751454,0.7996312331887431,text
1234,real_domain_rank,143.0,143.0,0.9790209790209791,0.45454545454545453,0.018715676851600065,8.34028356966332e-06,0.05510000000000005,0.5,0.6785714285714286,0.7961785604934198,0.8148942373450199,biology
1234,real_domain_rank,40.0,40.0,1.0,0.225,0.03870741585625566,0.00838467737828752,0.08927462762483326,0.275,0.525,0.8004724926718403,0.8391799085280958,education
1234,real_domain_rank,60.0,60.0,1.0,0.6333333333333333,0.017351083924641745,0.0,0.035858000000000036,0.65,0.7666666666666667,0.7168526125525421,0.734203696477184,finance
1234,real_domain_rank,48.0,48.0,1.0,0.20833333333333334,0.025165114080350062,0.01386820554924001,0.059486947087180234,0.25,0.4166666666666667,0.7909112332226206,0.8160763473029705,health
1234,real_domain_rank,35.0,35.0,0.9714285714285714,0.4,0.03834100632005192,0.0011646341463414367,0.10174595468372491,0.4411764705882353,0.6470588235294118,0.8307128099621571,0.8690538162822092,image
1234,real_domain_rank,164.0,164.0,1.0,0.3353658536585366,0.030251775108644505,0.007764705882352896,0.07966640042311705,0.3719512195121951,0.5304878048780488,0.8206868144660371,0.8509385895746815,other
1234,real_domain_rank,16.0,16.0,1.0,0.3125,0.024923126143217466,0.007494540753712087,0.0812879699429932,0.375,0.625,0.84647986750651,0.8714029936497275,sensor_signal
1234,real_domain_rank,26.0,26.0,0.9615384615384616,0.34615384615384615,0.017948603815005258,0.007499999999999951,0.05772091161626385,0.36,0.6,0.7439667972380062,0.7619154010530115,social
1234,real_domain_rank,15.0,15.0,1.0,0.5333333333333333,0.017487972607424414,0.0,0.06435663660617205,0.5333333333333333,0.7333333333333333,0.7821432605813189,0.7996312331887431,text
2024,baseline_stats,143.0,143.0,0.972027972027972,0.4755244755244755,0.024020962526982614,0.0,0.06634552634613178,0.5107913669064749,0.6762589928057554,0.7929091944175327,0.8169301569445153,biology
2024,baseline_stats,40.0,40.0,1.0,0.3,0.038099485017573834,0.009580639914458677,0.10392653061224484,0.325,0.525,0.8010804235105221,0.8391799085280958,education
2024,baseline_stats,60.0,60.0,1.0,0.6833333333333333,0.015368816957129033,0.0,0.04387620917337681,0.7,0.8,0.7188348795200549,0.7342036964771841,finance
2024,baseline_stats,48.0,48.0,1.0,0.2708333333333333,0.02180331211502769,0.011016495948002802,0.058159289002578475,0.2916666666666667,0.4583333333333333,0.7942730351879428,0.8160763473029705,health
2024,baseline_stats,35.0,35.0,0.9714285714285714,0.5428571428571428,0.01153186410004473,0.0,0.037709734271492164,0.6176470588235294,0.7647058823529411,0.8575219521821644,0.8690538162822091,image
2024,baseline_stats,164.0,164.0,1.0,0.3475609756097561,0.030053136765120555,0.004249989520393127,0.0837801450452892,0.38414634146341464,0.5914634146341463,0.8208854528095609,0.8509385895746814,other
2024,baseline_stats,16.0,16.0,1.0,0.5,0.01461706220208413,0.0,0.02686566211246172,0.5625,0.75,0.8567859314476434,0.8714029936497275,sensor_signal
2024,baseline_stats,26.0,26.0,0.9615384615384616,0.34615384615384615,0.01357050762536918,0.007999999999999896,0.046251842651898356,0.36,0.64,0.7483448934276421,0.7619154010530115,social
2024,baseline_stats,15.0,15.0,1.0,0.3333333333333333,0.027376917073746006,0.0009259259259256636,0.10985517058269084,0.4,0.6,0.7722543161149972,0.7996312331887432,text
2024,real_domain_rank,143.0,143.0,0.965034965034965,0.4755244755244755,0.02406491425852808,0.0,0.05709999999999999,0.5217391304347826,0.6956521739130435,0.7918727835451941,0.8159376978037223,biology
2024,real_domain_rank,40.0,40.0,1.0,0.375,0.031232592129516124,0.0016765306455279183,0.07835000000000016,0.4,0.65,0.80794731639858,0.8391799085280958,education
2024,real_domain_rank,60.0,60.0,1.0,0.6833333333333333,0.01868680450427922,0.0,0.06285199999999999,0.7,0.8,0.7155168919729048,0.7342036964771841,finance
2024,real_domain_rank,48.0,48.0,1.0,0.2708333333333333,0.020341435545962388,0.011016495948002802,0.040483909288084804,0.2916666666666667,0.4583333333333333,0.7957349117570081,0.8160763473029705,health
2024,real_domain_rank,35.0,35.0,0.9714285714285714,0.6,0.010156819789665858,0.0,0.03246653307838502,0.6470588235294118,0.7647058823529411,0.8588969964925434,0.8690538162822091,image
2024,real_domain_rank,164.0,164.0,1.0,0.3597560975609756,0.03020671631244904,0.004249989520393127,0.07884465709728883,0.39634146341463417,0.5975609756097561,0.8207318732622324,0.8509385895746814,other
2024,real_domain_rank,16.0,16.0,1.0,0.5,0.015480083064708657,0.0,0.03376982901345793,0.5625,0.75,0.8559229105850189,0.8714029936497275,sensor_signal
2024,real_domain_rank,26.0,26.0,0.9615384615384616,0.3076923076923077,0.013111234898096456,0.007999999999999896,0.042710475227502556,0.32,0.64,0.7488041661549149,0.7619154010530115,social
2024,real_domain_rank,15.0,15.0,1.0,0.4,0.01889895530461179,0.00042283298097256505,0.06435663660617205,0.4666666666666667,0.6666666666666666,0.7807322778841315,0.7996312331887432,text
2025,baseline_stats,143.0,143.0,0.986013986013986,0.46153846153846156,0.02148261905742981,1.668056713932664e-05,0.05708050816371946,0.49645390070921985,0.6666666666666666,0.7934582956824429,0.8149409147398725,biology
2025,baseline_stats,40.0,40.0,1.0,0.425,0.026082540292694457,0.0007827118717716464,0.07835000000000016,0.45,0.75,0.8130973682354015,0.839179908528096,education
2025,baseline_stats,60.0,60.0,1.0,0.48333333333333334,0.047125852185539066,3.511235955050429e-05,0.1684517969195664,0.5,0.5833333333333334,0.687077844291645,0.734203696477184,finance
2025,baseline_stats,48.0,48.0,0.9791666666666666,0.2916666666666667,0.021822722617729544,0.010163934426229426,0.054808534012425573,0.3404255319148936,0.48936170212765956,0.7916339725001978,0.8134566951179273,health
2025,baseline_stats,35.0,35.0,0.9714285714285714,0.45714285714285713,0.019691681476095606,0.0,0.08217914010421212,0.5294117647058824,0.7058823529411765,0.8493621348061134,0.8690538162822091,image
2025,baseline_stats,164.0,164.0,1.0,0.3719512195121951,0.02211950750885549,0.004249989520393127,0.06283121597096193,0.4146341463414634,0.6036585365853658,0.828819082065826,0.8509385895746815,other
2025,baseline_stats,16.0,16.0,1.0,0.375,0.02477805844495828,0.007494540753712087,0.0812879699429932,0.4375,0.625,0.8466249352047692,0.8714029936497274,sensor_signal
2025,baseline_stats,26.0,26.0,0.9230769230769231,0.34615384615384615,0.01601563919572582,0.0056500396064381175,0.06079036670853761,0.375,0.625,0.7452010103371266,0.7612166495328525,social
2025,baseline_stats,15.0,15.0,1.0,0.4,0.026938959004577562,0.0009259259259256636,0.10985517058269084,0.4,0.6,0.7726922741841658,0.7996312331887432,text
2025,real_domain_rank,143.0,143.0,0.993006993006993,0.5104895104895105,0.018890118059429733,0.0,0.05645,0.5352112676056338,0.6901408450704225,0.7926096634780494,0.811499781537479,biology
2025,real_domain_rank,40.0,40.0,1.0,0.45,0.02505145316960688,0.0004410570074616649,0.05955041322314063,0.475,0.775,0.8141284553584892,0.839179908528096,education
2025,real_domain_rank,60.0,60.0,1.0,0.7166666666666667,0.012889528658664494,0.0,0.024770638118261024,0.7333333333333333,0.85,0.7213141678185194,0.734203696477184,finance
2025,real_domain_rank,48.0,48.0,1.0,0.2708333333333333,0.024360273988098743,0.010542907605561924,0.06718449612403107,0.3125,0.4791666666666667,0.7917160733148717,0.8160763473029705,health
2025,real_domain_rank,35.0,35.0,0.9714285714285714,0.42857142857142855,0.01868868529233506,9.090909090897492e-05,0.07301528920825173,0.5,0.7058823529411765,0.8503651309898741,0.8690538162822091,image
2025,real_domain_rank,164.0,164.0,1.0,0.35365853658536583,0.02542204741275792,0.004390278517137414,0.0837801450452892,0.39634146341463417,0.573170731707317,0.8255165421619236,0.8509385895746815,other
2025,real_domain_rank,16.0,16.0,1.0,0.375,0.026032348668581406,0.003889571231023903,0.10670924591491898,0.4375,0.6875,0.8453706449811461,0.8714029936497274,sensor_signal
2025,real_domain_rank,26.0,26.0,1.0,0.4230769230769231,0.013552024490618155,0.0056500396064381175,0.05285113952032988,0.4230769230769231,0.6538461538461539,0.7525624599897812,0.7661144844803993,social
2025,real_domain_rank,15.0,15.0,1.0,0.3333333333333333,0.026938959004577562,0.0009259259259256636,0.10985517058269084,0.4,0.6,0.7726922741841658,0.7996312331887432,text
2222,baseline_stats,143.0,143.0,0.9790209790209791,0.46153846153846156,0.021532922151696703,0.0,0.058091009174858266,0.5071428571428571,0.6928571428571428,0.7924155025622182,0.8139484247139147,biology
2222,baseline_stats,40.0,40.0,1.0,0.225,0.039587592884215095,0.00838467737828752,0.08927462762483326,0.275,0.525,0.7995923156438808,0.839179908528096,education
2222,baseline_stats,60.0,60.0,1.0,0.36666666666666664,0.04920567518108581,0.004635065505988245,0.1684517969195664,0.38333333333333336,0.5833333333333334,0.6849980212960981,0.734203696477184,finance
2222,baseline_stats,48.0,48.0,0.9791666666666666,0.2708333333333333,0.0179680770103078,0.0073149741824440895,0.03255702450202706,0.3191489361702128,0.5319148936170213,0.7954886181076195,0.8134566951179273,health
2222,baseline_stats,35.0,35.0,0.9714285714285714,0.37142857142857144,0.022076600142387236,0.001914634146341354,0.05977649259470396,0.4117647058823529,0.5882352941176471,0.8469772161398218,0.869053816282209,image
2222,baseline_stats,164.0,164.0,1.0,0.32926829268292684,0.027833903284821496,0.006847885534491477,0.07803082105439715,0.3719512195121951,0.5609756097560976,0.82310468628986,0.8509385895746815,other
2222,baseline_stats,16.0,16.0,1.0,0.4375,0.016641588869462345,0.002683386439168156,0.03807177298499015,0.5,0.75,0.8547614047802652,0.8714029936497274,sensor_signal
2222,baseline_stats,26.0,26.0,0.9615384615384616,0.34615384615384615,0.020854056579926276,0.007999999999999896,0.05772091161626385,0.36,0.6,0.741061344473085,0.7619154010530115,social
2222,baseline_stats,15.0,15.0,1.0,0.4,0.018377162014707536,0.00042283298097256505,0.06435663660617205,0.4666666666666667,0.6666666666666666,0.7812540711740358,0.7996312331887431,text
2222,real_domain_rank,143.0,143.0,0.972027972027972,0.45454545454545453,0.02285639058676555,4.389815627725557e-05,0.0569,0.4892086330935252,0.6690647482014388,0.7920245611895917,0.8148809517763572,biology
2222,real_domain_rank,40.0,40.0,1.0,0.225,0.039956402803685453,0.012766947943418483,0.08927462762483326,0.275,0.475,0.7992235057244106,0.839179908528096,education
2222,real_domain_rank,60.0,60.0,1.0,0.43333333333333335,0.048033702042032514,0.0028201321907212473,0.1684517969195664,0.45,0.6166666666666667,0.6861699944351513,0.734203696477184,finance
2222,real_domain_rank,48.0,48.0,1.0,0.2916666666666667,0.020451264963007865,0.009570439011895138,0.058920880688556346,0.3333333333333333,0.5,0.7956250823399627,0.8160763473029705,health
2222,real_domain_rank,35.0,35.0,0.9714285714285714,0.42857142857142855,0.018820654948963192,9.090909090897492e-05,0.0777468225724454,0.5,0.7058823529411765,0.8502331613332459,0.869053816282209,image
2222,real_domain_rank,164.0,164.0,1.0,0.32926829268292684,0.028207395578722087,0.00598954443614641,0.07756666666666667,0.3719512195121951,0.5426829268292683,0.8227311939959594,0.8509385895746815,other
2222,real_domain_rank,16.0,16.0,1.0,0.5,0.01461706220208413,0.0,0.02686566211246172,0.5625,0.75,0.8567859314476434,0.8714029936497274,sensor_signal
2222,real_domain_rank,26.0,26.0,0.9615384615384616,0.38461538461538464,0.014447364151680917,0.004481897394694401,0.053441367424395855,0.4,0.56,0.7474680369013305,0.7619154010530115,social
2222,real_domain_rank,15.0,15.0,1.0,0.4,0.018377162014707536,0.00042283298097256505,0.06435663660617205,0.4666666666666667,0.6666666666666666,0.7812540711740358,0.7996312331887431,text
4096,baseline_stats,143.0,143.0,0.965034965034965,0.48951048951048953,0.020813316791947523,0.0,0.06110565548253197,0.5289855072463768,0.6956521739130435,0.7921318348414509,0.8129451516333985,biology
4096,baseline_stats,40.0,40.0,1.0,0.375,0.027922225698421132,0.0014109217622154668,0.06871384751387037,0.4,0.6,0.8112576828296749,0.839179908528096,education
4096,baseline_stats,60.0,60.0,1.0,0.4666666666666667,0.04038486979795763,0.00021807630090370234,0.16288648031945252,0.48333333333333334,0.6166666666666667,0.6938188266792262,0.734203696477184,finance
4096,baseline_stats,48.0,48.0,1.0,0.2708333333333333,0.0222880098655281,0.009570439011895138,0.059714069505490644,0.3333333333333333,0.5,0.7937883374374423,0.8160763473029705,health
4096,baseline_stats,35.0,35.0,0.9714285714285714,0.45714285714285713,0.016514977285198407,0.0003409090909090029,0.048091131263759614,0.47058823529411764,0.7058823529411765,0.8525388389970107,0.8690538162822092,image
4096,baseline_stats,164.0,164.0,1.0,0.3353658536585366,0.03202427200306023,0.005632091485749946,0.08987602952602937,0.36585365853658536,0.5548780487804879,0.8189143175716213,0.8509385895746814,other
4096,baseline_stats,16.0,16.0,1.0,0.375,0.02477805844495828,0.007494540753712087,0.0812879699429932,0.4375,0.625,0.8466249352047692,0.8714029936497275,sensor_signal
4096,baseline_stats,26.0,26.0,1.0,0.34615384615384615,0.0174775148961078,0.008524824427066202,0.057401139520329825,0.34615384615384615,0.5769230769230769,0.7486369695842914,0.7661144844803994,social
4096,baseline_stats,15.0,15.0,1.0,0.4,0.026627162014707533,0.00042283298097256505,0.10985517058269084,0.4666666666666667,0.6666666666666666,0.7730040711740356,0.7996312331887432,text
4096,real_domain_rank,143.0,143.0,0.972027972027972,0.5034965034965035,0.02004871561005546,0.0,0.06724841462008535,0.539568345323741,0.7050359712230215,0.7919711267528468,0.8120198423629023,biology
4096,real_domain_rank,40.0,40.0,1.0,0.325,0.031956564385955254,0.00838467737828752,0.07636384751387032,0.35,0.525,0.8072233441421407,0.839179908528096,education
4096,real_domain_rank,60.0,60.0,1.0,0.6166666666666667,0.025458429020097657,0.0,0.11727384633860755,0.6333333333333333,0.7833333333333333,0.7087452674570862,0.734203696477184,finance
4096,real_domain_rank,48.0,48.0,1.0,0.22916666666666666,0.027647317303146665,0.012459475390509844,0.059714069505490644,0.2916666666666667,0.4583333333333333,0.7884290299998238,0.8160763473029705,health
4096,real_domain_rank,35.0,35.0,0.9714285714285714,0.42857142857142855,0.030908224857024987,0.0003409090909090029,0.048091131263759614,0.47058823529411764,0.7352941176470589,0.8381455914251842,0.8690538162822092,image
4096,real_domain_rank,164.0,164.0,1.0,0.32926829268292684,0.026251044038346518,0.005467789768050402,0.08421913875598097,0.3597560975609756,0.5548780487804879,0.8246875455363349,0.8509385895746814,other
4096,real_domain_rank,16.0,16.0,1.0,0.4375,0.02283008306470866,0.003692722371967716,0.0812879699429932,0.5,0.6875,0.8485729105850188,0.8714029936497275,sensor_signal
4096,real_domain_rank,26.0,26.0,0.9615384615384616,0.34615384615384615,0.014109875779587895,0.004481897394694401,0.053441367424395855,0.4,0.64,0.7478055252734235,0.7619154010530115,social
4096,real_domain_rank,15.0,15.0,1.0,0.4,0.020572113644463555,0.00042283298097256505,0.0709312321408041,0.4666666666666667,0.6666666666666666,0.7790591195442796,0.7996312331887432,text
7777,baseline_stats,143.0,143.0,0.972027972027972,0.46153846153846156,0.020788712956748136,4.389815627725557e-05,0.0561,0.4892086330935252,0.6546762589928058,0.7940922388196091,0.8148809517763573,biology
7777,baseline_stats,40.0,40.0,1.0,0.475,0.032646858146956406,0.00010565240359222683,0.0926746276248333,0.5,0.625,0.8065330503811395,0.839179908528096,education
7777,baseline_stats,60.0,60.0,1.0,0.5833333333333334,0.023576942439538666,0.0,0.09307115772417868,0.6,0.7333333333333333,0.7106267540376453,0.734203696477184,finance
7777,baseline_stats,48.0,48.0,0.9791666666666666,0.3333333333333333,0.021965654049336952,0.010921880784894422,0.06092775463480965,0.3829787234042553,0.46808510638297873,0.7914910410685905,0.8134566951179276,health
7777,baseline_stats,35.0,35.0,0.9714285714285714,0.4,0.022610637400990806,0.0010055432372503836,0.08217914010421212,0.47058823529411764,0.6470588235294118,0.8464431788812183,0.8690538162822092,image
7777,baseline_stats,164.0,164.0,1.0,0.3719512195121951,0.03041649696948919,0.002806541807816143,0.08561913875598101,0.42073170731707316,0.5975609756097561,0.8205220926051925,0.8509385895746815,other
7777,baseline_stats,16.0,16.0,1.0,0.375,0.02629604944945604,0.007494540753712087,0.08222578710644685,0.4375,0.625,0.8451069442002714,0.8714029936497274,sensor_signal
7777,baseline_stats,26.0,26.0,1.0,0.4230769230769231,0.015718590267230558,0.0031156716417909958,0.04670061118089602,0.46153846153846156,0.6153846153846154,0.750395894213169,0.7661144844803993,social
7777,baseline_stats,15.0,15.0,1.0,0.4,0.026627162014707533,0.00042283298097256505,0.10985517058269084,0.4666666666666667,0.6666666666666666,0.7730040711740356,0.7996312331887431,text
7777,real_domain_rank,143.0,143.0,0.9790209790209791,0.5034965034965035,0.017804010113847253,0.0,0.04225000000000014,0.5285714285714286,0.7071428571428572,0.7980698599953501,0.8158738701091974,biology
7777,real_domain_rank,40.0,40.0,1.0,0.375,0.03309693376731834,0.0017058346748319297,0.14585000000000004,0.4,0.65,0.8060829747607775,0.839179908528096,education
7777,real_domain_rank,60.0,60.0,1.0,0.65,0.016479436135191265,0.0,0.03999833047743563,0.6666666666666666,0.7666666666666667,0.7177242603419925,0.734203696477184,finance
7777,real_domain_rank,48.0,48.0,1.0,0.375,0.01739427142200906,0.006149720934115567,0.029902650077896192,0.4166666666666667,0.5625,0.7986820758809614,0.8160763473029705,health
7777,real_domain_rank,35.0,35.0,0.9714285714285714,0.42857142857142855,0.022472287983241992,9.090909090897492e-05,0.08381280780196992,0.5,0.6176470588235294,0.846581528298967,0.8690538162822092,image
7777,real_domain_rank,164.0,164.0,1.0,0.3719512195121951,0.03463459508753725,0.0046566037519985,0.08987602952602937,0.39634146341463417,0.5670731707317073,0.8163039944871442,0.8509385895746815,other
7777,real_domain_rank,16.0,16.0,1.0,0.4375,0.023654324069206412,0.003692722371967716,0.07667578710644679,0.5,0.6875,0.8477486695805211,0.8714029936497274,sensor_signal
7777,real_domain_rank,26.0,26.0,1.0,0.46153846153846156,0.01883491710732231,0.0028223440461843663,0.05824999999999997,0.46153846153846156,0.6153846153846154,0.747279567373077,0.7661144844803993,social
7777,real_domain_rank,15.0,15.0,1.0,0.4666666666666667,0.026627162014707533,0.00042283298097256505,0.10985517058269084,0.4666666666666667,0.6666666666666666,0.7730040711740356,0.7996312331887431,text
9001,baseline_stats,143.0,143.0,0.972027972027972,0.46853146853146854,0.02048369157755309,0.0,0.0561,0.5107913669064749,0.6834532374100719,0.7943972601988042,0.8148809517763573,biology
9001,baseline_stats,40.0,40.0,1.0,0.3,0.034183328083028125,0.004679982179982112,0.07636384751387032,0.35,0.55,0.8049965804450678,0.839179908528096,education
9001,baseline_stats,60.0,60.0,1.0,0.48333333333333334,0.030157966648183036,3.511235955050429e-05,0.11727384633860755,0.5,0.65,0.7040457298290009,0.7342036964771841,finance
9001,baseline_stats,48.0,48.0,1.0,0.25,0.02162698229995888,0.00997355896351132,0.059486947087180234,0.3125,0.5,0.7944493650030116,0.8160763473029705,health
9001,baseline_stats,35.0,35.0,0.9714285714285714,0.34285714285714286,0.035177297763605064,0.0018422070686609088,0.08721152725617025,0.4117647058823529,0.6470588235294118,0.8338765185186041,0.8690538162822092,image
9001,baseline_stats,164.0,164.0,1.0,0.32926829268292684,0.035451952875283625,0.00775567260396981,0.09396829836829848,0.3597560975609756,0.5548780487804879,0.815486636699398,0.8509385895746815,other
9001,baseline_stats,16.0,16.0,1.0,0.5625,0.023748963532667405,0.0,0.08563354959865666,0.625,0.6875,0.8476540301170601,0.8714029936497275,sensor_signal
9001,baseline_stats,26.0,26.0,0.9615384615384616,0.34615384615384615,0.018268103417801752,0.006818181818181834,0.05772091161626385,0.36,0.56,0.7436472976352095,0.7619154010530115,social
9001,baseline_stats,15.0,15.0,1.0,0.4,0.0290821991560398,0.0009259259259256636,0.10985517058269084,0.4,0.6,0.7705490340327033,0.7996312331887432,text
9001,real_domain_rank,143.0,143.0,0.972027972027972,0.46153846153846156,0.019391777266928614,0.0,0.0561,0.5035971223021583,0.6690647482014388,0.7954891745094287,0.8148809517763573,biology
9001,real_domain_rank,40.0,40.0,1.0,0.25,0.03831444387022287,0.006642305570876861,0.08927462762483326,0.325,0.55,0.800865464657873,0.839179908528096,education
9001,real_domain_rank,60.0,60.0,1.0,0.5333333333333333,0.02595085510907873,0.0,0.09105364741641342,0.55,0.7,0.7082528413681051,0.7342036964771841,finance
9001,real_domain_rank,48.0,48.0,1.0,0.25,0.024124301328544578,0.00997355896351132,0.059486947087180234,0.3125,0.5,0.7919520459744259,0.8160763473029705,health
9001,real_domain_rank,35.0,35.0,0.9714285714285714,0.34285714285714286,0.03654065914645099,0.0018422070686609088,0.08795459581902815,0.4117647058823529,0.6176470588235294,0.8325131571357582,0.8690538162822092,image
9001,real_domain_rank,164.0,164.0,1.0,0.3048780487804878,0.03605257332576783,0.006950242739716339,0.09424933279366354,0.34146341463414637,0.5365853658536586,0.8148860162489138,0.8509385895746815,other
9001,real_domain_rank,16.0,16.0,1.0,0.5625,0.020975235444192098,0.0,0.07688503302136585,0.625,0.6875,0.8504277582055354,0.8714029936497275,sensor_signal
9001,real_domain_rank,26.0,26.0,1.0,0.4230769230769231,0.018670738002844703,0.0024470669906281883,0.05824999999999997,0.46153846153846156,0.6153846153846154,0.7474437464775545,0.7661144844803993,social
9001,real_domain_rank,15.0,15.0,1.0,0.3333333333333333,0.02997138856332292,0.003564384333614834,0.10985517058269084,0.3333333333333333,0.5333333333333333,0.7696598446254204,0.7996312331887432,text
12345,baseline_stats,143.0,143.0,0.993006993006993,0.46153846153846156,0.021099784296772704,3.0289361708291107e-05,0.05702245734734751,0.49295774647887325,0.6690140845070423,0.7918270052678852,0.8129267895646579,biology
12345,baseline_stats,40.0,40.0,1.0,0.3,0.038929744323714155,0.004160125588696939,0.14585000000000004,0.35,0.575,0.8002501642043818,0.8391799085280962,education
12345,baseline_stats,60.0,60.0,1.0,0.65,0.015953492871079108,0.0,0.03451374306434898,0.6666666666666666,0.8,0.7182502036061049,0.734203696477184,finance
12345,baseline_stats,48.0,48.0,0.9791666666666666,0.25,0.019814702086928367,0.010921880784894422,0.059585401579510845,0.2765957446808511,0.46808510638297873,0.793641993030999,0.8134566951179273,health
12345,baseline_stats,35.0,35.0,0.9714285714285714,0.45714285714285713,0.03367614605281618,0.0010055432372503836,0.07301528920825173,0.47058823529411764,0.6176470588235294,0.835377670229393,0.8690538162822092,image
12345,baseline_stats,164.0,164.0,1.0,0.3231707317073171,0.02644421390589377,0.00796398559423761,0.0837801450452892,0.36585365853658536,0.5487804878048781,0.8244943756687877,0.8509385895746814,other
